"name","genres","popularity","related_artists"
"CHUNG HA","['k-pop']",61,"['SUNMI', 'KARD', 'EVERGLOW']"
"Kx5","['melodic house']",57,"['Echoes', 'Bettye LaVette', 'Connie Constance']"
"fun.","['baroque pop', 'metropopolis', 'neo mellow']",68,"['Train', ""Plain White T's"", 'American Authors']"
"RM","['k-rap']",78,"['j-hope', 'Gaeko', 'YOON MIRAE']"
"Sped Up Mage","['sped up']",49,"['Syrex', 'Nøvacore', 'fast demon']"
"Alan Walker","['electro house']",82,"['K-391', 'Ava Max', 'Bebe Rexha']"
"Dean Lewis","['australian pop', 'pop']",77,"['Lewis Capaldi', 'Calum Scott', 'Julia Michaels']"
"Grace Grundy","['channel pop', 'viral pop']",48,"['The Mayries', 'Sara Farell', 'Tyler Ward']"
"Jay Park","['k-pop', 'k-rap', 'korean r&b']",68,"['BAEKHYUN', 'pH-1', 'JUNNY']"
"A Great Big World","['neo mellow', 'piano rock', 'pop rock', 'viral pop']",60,"['Christina Perri', 'Nate Ruess', 'John Legend']"
"Lavern","['stutter house']",71,"['Nu Aspect', 'Emmit Fenn', 'Repiet']"
"The Vamps","['boy band', 'pop']",67,"['One Direction', '5 Seconds of Summer', ""Why Don't We""]"
"Keanler","['melodic house', 'tropical house']",58,"['fwd/slash', 'Ruffnux', '6sept']"
"DJ Gollum","['german dance', 'hands up']",60,"['Harris & Ford', 'Empyre One', 'Jordiz']"
"MVCA","['chill house', 'tropical house']",51,"['Vitaly Gray', 'MUNICH MONSTRS', 'Francis Skyes']"
"dreem","['trap beats']",43,"['Dreweybear', 'Bonsaye', 'Misc.Inc']"
"313","['venezuelan hip hop']",64,"['Calle 13', 'Micro TDH', 'Nanpa Básico']"
"Zélie","['french pop']",46,"['Leslie Medina', 'The Doug', 'Yoa']"
"Phương Ly","['v-pop']",57,"['JustaTee', 'Vũ Cát Tường', 'AMEE']"
"Lazy Lovers","['trap beats']",15,"['Pink Oak', 'Polis Sitz', 'Salmon Says']"
"3slow2","['slowed and reverb']",51,"['Vallvete', 'twilight', 'Slowed Remix DJ']"
"ZICO","['k-pop', 'korean r&b']",67,"['BABYMONSTER', 'Lee Young Ji', 'NAYEON']"
"6YNTHMANE","['aggressive phonk', 'gym phonk', 'polish phonk']",64,"['RXDXVIL', 'CURSEDEVIL', 'Skorde']"
"Duck Sauce","['disco house']",52,"['Armand Van Helden', 'A-Trak', 'The Shapeshifters']"
"Sonny Fodera","['house', 'pop dance', 'uk dance']",71,"['Jazzy', 'Clementine Douglas', 'D.O.D']"
"Madison Beer","['pop']",75,"['Tate McRae', 'Ariana Grande', 'Troye Sivan']"
"Calum Scott","['pop']",77,"['Lewis Capaldi', 'Dean Lewis', 'Ed Sheeran']"
"Auracane","['trap beats']",26,"['Mr OCB', 'Tonino Rocco', 'Lushi']"
"Seafret","['folk-pop']",69,"['New West', 'Ruth B.', 'Kodaline']"
"Hugar","['compositional ambient', 'icelandic classical']",38,"['Dmitry Evgrafov', 'Mike Lazarev', 'Library Tapes']"
"FISHER","['australian house', 'house']",79,"['Chris Lake', 'Dom Dolla', 'Mau P']"
"Charlie Puth","['pop', 'viral pop']",82,"['Shawn Mendes', 'Maroon 5', 'Ed Sheeran']"
"Mono:Massive","['chillhop', 'jazz boom bap']",37,"['Axian', 'Omaure', 'Smoke Trees']"
"Younsss","['rap calme']",39,"['Shikki', 'Yonis', 'Pitt']"
"Edb","['schweizer rap']",27,"['Udo West', 'Noah Ferrari', 'Katzi']"
"Lynx XII","['528hz']",47,"['Miravaldini', 'n.i.g.h.t', 'Auðura']"
"Ameba","['lo-fi beats']",31,"['.ihaveaface', 'hiyasu', 'Hazy Year']"
"Eve","['anime', 'anime rock']",69,"['須田景凪', '美波', 'Tatsuya Kitani']"
"Elijah Nang","['japanese chillhop']",39,"['Nymano', 'Kalaido', 'Hz.']"
"PEEKABOO","['brostep', 'dubstep']",55,"['G-Rex', 'Subtronics', 'Levity']"
"Ikimonogakari","['anime', 'j-pop']",64,"['YUI', 'SPYAIR', 'KANA-BOON']"
"Ikaz Boi","['french hip hop', 'rap calme', 'rap francais']",48,"['Dau', 'J9ueve', 'Zed']"
"Don Toliver","['rap']",87,"['Playboi Carti', 'Future', 'Travis Scott']"
"BIGBANG","['k-pop', 'k-pop boy group']",67,"['G-DRAGON', 'iKON', '2NE1']"
"BABYMONSTER","['5th gen k-pop']",74,"['ZICO', 'aespa', 'LE SSERAFIM']"
"Joel Corry","['dance pop', 'pop dance', 'uk dance']",72,"['MNEK', 'Becky Hill', 'Jax Jones']"
"Peso Pluma","['corridos tumbados', 'sad sierreno']",93,"['Fuerza Regida', 'Oscar Maydon', 'Chino Pacas']"
"CHANMINA","['j-rap', 'josei rap']",65,"['BE:FIRST', '音田 雅則', 'Kana Nishino']"
"HoodBlaq","['german hip hop']",66,"['Jamal', 'Soufian', 'SOTT']"
"ATEEZ","['k-pop', 'k-pop boy group']",74,"['TAEMIN', 'NCT 127', 'TOMORROW X TOGETHER']"
"PENOMECO","['k-rap', 'korean r&b']",53,"['pH-1', 'GroovyRoom', 'Tabber']"
"Eternxlkz","['krushfunk']",73,"['PXLWYSE', 'Ogryzek', 'LXNGVX']"
"MAX","['singer-songwriter pop', 'teen pop', 'viral pop']",68,"['Lauv', 'HUH YUNJIN', ""Why Don't We""]"
"7hour flower","['trap beats']",26,"['Pixel Souls', 'ormus', 'Damian Thorpe']"
"NCT","['k-pop', 'k-pop boy group']",69,"['NCT U', 'TAEYONG', 'NCT DREAM']"
"Ivan Cornejo","['sad sierreno']",80,"['DannyLux', 'Eslabon Armado', 'Jasiel Nuñez']"
"HAAi","['australian experimental']",48,"['I. JORDAN', 'DJ Seinfeld', 'kamille']"
"Keiron Raven","['meme']",46,"['Trap Geek', 'Blanco y Sancho', 'Xonthebeat']"
"Zeds Dead","['brostep', 'canadian electronic', 'dubstep', 'edm', 'electro house', 'progressive electro house']",60,"['NGHTMRE', 'GRiZ', 'Jauz']"
"The Rose","['k-pop', 'k-pop boy group']",62,"['WOOSUNG', 'D.O.', 'B.I']"
"Elderbrook","['uk dance']",70,"['Leo Stannard', 'RÜFÜS DU SOL', 'Emmit Fenn']"
"IZY REALLY","['trap beats']",17,"['Screwbar', 'Damian Thorpe', 'Mars Door']"
"Bastille","['metropopolis', 'modern rock', 'pop']",76,"['OneRepublic', 'Imagine Dragons', 'Vance Joy']"
"The Mowgli's","['hopebeat', 'indie poptimism', 'modern alternative rock', 'modern rock', 'stomp and holler']",49,"['Andrew McMahon in the Wilderness', 'MAGIC GIANT', 'Young Rising Sons']"
"DJ Eezy","['beats']",32,"['i-genius', 'Instrumental King', 'DJ Boomin']"
"Ashley Jones","['bossa nova cover']",37,"['Ernesto Iglesias', 'Lo Cabana', 'Ouvindo']"
"pxzvc","['future bass', 'sad lo-fi']",39,"['Rufi-O', 'Patient Zero', 'Unclenathannn']"
"MEDUZA","['edm', 'pop dance', 'pop house', 'uk dance']",76,"['Tiësto', 'Goodboys', 'Alok']"
"Dsippy","['sped up']",48,"['Lomz', '90degrees', 'Nightcore Remix Guys']"
"Jamie xx","['electronica', 'future garage', 'indie soul', 'indietronica']",69,"['Oliver Sim', 'Caribou', 'Honey Dijon']"
"NCT U","['k-pop', 'k-pop boy group']",63,"['NCT 127', 'TAEYONG', 'WayV']"
"Enrique Iglesias","['dance pop', 'latin pop', 'mexican pop']",79,"['Luis Fonsi', 'Ricky Martin', 'Shakira']"
"Ivan","['sad sierreno']",80,"['DannyLux', 'Eslabon Armado', 'Jasiel Nuñez']"
"Luciano","['canzone napoletana', 'classical tenor', 'italian tenor', 'opera', 'operatic pop']",64,"['Orchestra del Teatro Comunale di Bologna', 'Plácido Domingo', 'Giancarlo Chiaramello']"
"SUNMI","['k-pop']",57,"['CHUNG HA', 'MAMAMOO', 'EXID']"
"Kaspa.","['lo-fi jazzhop', 'lo-fi study']",41,"['edelwize', 'hi jude', ""no one's perfect""]"
"Elams","['french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",61,"['Kamikaz', 'TK', 'Kofs']"
"Geppilef","['trap beats']",28,"['Hephisto', 'Uhrk-Nagimi', 'No Man In Sight']"
"Bloc Party","['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'indietronica', 'modern rock', 'neo-synthpop', 'new rave']",62,"['Klaxons', 'Foals', 'TV On The Radio']"
"Gold Birds","['trap beats']",14,"['Elixrr River', 'Blu Beats', 'Diamond Rainclouds']"
"LauCarré","['rap calme', 'rap francais']",42,"['Karma', 'Pxrselow', 'Yonis']"
"Shirin David","['Error']",0,"['Error']"
"Medon","['Error']",0,"['Error']"
"Sweet The Kid","['Error']",0,"['Error']"
"Hypaton","['Error']",0,"['Error']"
"Oh Honey","['Error']",0,"['Error']"
"Che Lingo","['Error']",0,"['Error']"
"Ozoyo","['Error']",0,"['Error']"
"ONEW","['Error']",0,"['Error']"
"Purple Disco Machine","['Error']",0,"['Error']"
"AXLEH","['Error']",0,"['Error']"
"J-Que Beenz","['Error']",0,"['Error']"
"Japanese Zen Shakuhachi","['Error']",0,"['Error']"
"Isla Cantrell","['Error']",0,"['Error']"
"Sköne","['Error']",0,"['Error']"
"W8lss","['Error']",0,"['Error']"
"Dardan","['Error']",0,"['Error']"
"Leonidas Myaló","['Error']",0,"['Error']"
"Kana Nishino","['Error']",0,"['Error']"
"Mxtz","['Error']",0,"['Error']"
"BIG Naughty","['Error']",0,"['Error']"
"Braxton Burks","['Error']",0,"['Error']"
"Michael Tai","['Error']",0,"['Error']"
"A P O L L O","['Error']",0,"['Error']"
"WONWOO","['Error']",0,"['Error']"
"Sleep Cyclone","['Error']",0,"['Error']"
"Melvin Alex","['Error']",0,"['Error']"
"ILLENIUM","['edm', 'melodic dubstep', 'pop dance']",72,"['Gryffin', 'Said The Sky', 'Dabin']"
"Robin Thicke","['dance pop', 'neo soul', 'pop rap', 'r&b', 'urban contemporary']",64,"['Justin Timberlake', 'CeeLo Green', 'Alicia Keys']"
"Loud Luxury","['edm', 'pop dance']",68,"['Brando', 'Cheat Codes', 'Dzeko']"
"Ballpoint","['chill beats', 'trap beats']",43,"['Cushy', 'BLUE STEEL', 'Damma Beatz']"
"DNCE","['dance pop', 'pop']",69,"['Mark Ronson', 'Maroon 5', 'WALK THE MOON']"
"Shinsei Kamattechan","['japanese alternative rock']",53,"['Yoko Takahashi', 'TK from Ling tosite sigure', 'MOB CHOIR']"
"SDM","['french hip hop', 'pop urbaine', 'r&b francais']",81,"['Tiakola', 'Leto', 'Werenoi']"
"RIIZE","['5th gen k-pop']",69,"['TWS', 'BOYNEXTDOOR', 'NMIXX']"
"Faouzia","['alt z', 'canadian pop']",63,"['Charlotte Lawrence', 'Bea Miller', 'Madison Beer']"
"Macy Ellen","['acoustic chill']",35,"['Tobey Rosen', 'Mia Rainn', 'Demi Femme']"
"Dove Cameron","['pop']",72,"['Sofia Carson', 'Cameron Boyce', 'China Anne McClain']"
"Bossalistix","['bossa nova cover']",27,"['Bossa Players', 'Duane Katz', 'A Beira Mar']"
"Charlotte Lawrence","['alt z']",58,"['Bea Miller', 'bülow', ""Olivia O'Brien""]"
"Marnik","['dutch house', 'hypertechno']",65,"['BENNETT', 'Quinten Circle', ""Mondello'G""]"
"Alexander 23","['alt z', 'singer-songwriter pop']",60,"['Jeremy Zucker', 'Sara Kays', 'Clinton Kane']"
"Hikaru Station","['japanese vgm']",42,"['Akari Kito', 'Rainych', 'yurisa']"
"Slowboy","['phonk brasileiro']",68,"['LXNGVX', 'VISXGE', 'ZODIVK']"
"Saint Chaos","['bossbeat', 'dark r&b']",50,"['Foreign Figures', 'City Wolf', 'Once Monsters']"
"Colt","['canadian americana', 'canadian contemporary country', 'outlaw country', 'saskatchewan indie']",71,"['Tyler Childers', 'Brent Cobb', 'The Steeldrivers']"
"The Script","['celtic rock', 'pop']",78,"['Train', 'Ed Sheeran', 'The Fray']"
"BrosZZ","['lo-fi vgm']",40,"['massobeats', 'Barradeen', 'Lee']"
"Topic","['german dance', 'pop dance', 'pop edm', 'uk dance']",76,"['MEDUZA', 'A7S', 'Lost Frequencies']"
"Yeat","['pluggnb', 'rage rap']",84,"['Ken Carson', 'Rich Amiri', 'Playboi Carti']"
"Ethan Beckett","['sleep']",44,"['Il Sognatore', 'SKEN', 'Doosi']"
"Marika Takeuchi","['japanese piano']",44,"['Jake Eaw', 'Robin Appelqvist', 'give me your rain,']"
"Gorgon City","['future garage', 'house', 'pop dance', 'uk dance']",63,"['Jem Cooke', 'MK', 'Guz']"
"Woven Hearts","['calming instrumental']",37,"['Space Access', 'Sisters Of Marks', 'Ben Tofft']"
"Nils Frahm","['compositional ambient', 'electronica', 'neoclassical darkwave']",61,"['Ólafur Arnalds', 'Hania Rani', 'A Winged Victory for the Sullen']"
"Rain Man","['pop edm']",39,"['Molly Ann', 'Rich Edwards', 'IZECOLD']"
"Laura Zocca","['channel pop']",47,"['Kate McGill', 'Isaac Hale', 'Lúc']"
"Isak Danielson","['swedish singer-songwriter']",59,"['LOVA', 'Dean Lewis', 'nilu']"
"NCT DREAM","['k-pop boy group']",74,"['NCT 127', 'SEVENTEEN', 'TAEYONG']"
"Kodaline","['irish pop', 'modern rock', 'neo mellow']",69,"['Lord Huron', 'Seafret', 'Birdy']"
"Styleto","['french pop']",49,"['Lisa Pariente', 'Helena', 'Zélie']"
"NewJeans","['k-pop', 'k-pop girl group']",82,"['LE SSERAFIM', 'ILLIT', 'aespa']"
"La Roux","['alternative dance', 'electropop', 'indietronica', 'neo-synthpop']",65,"['Icona Pop', 'Ella Eyre', 'Florence Welch']"
"DJ GreyttBlack","['sped up']",52,"['Lomz', 'MADAX', 'Speedy Jack']"
"Ren","['brighton indie']",68,"['Eden Nash', 'Viktus', 'Jack Harris']"
"Kiasmos","['electronica', 'icelandic electronic']",54,"['Janus Rasmussen', 'Christian Löffler', 'Max Cooper']"
"TWENTY SIX","['techengue']",58,"['Tayson Kryss', 'Wakyin', 'Cumbiafrica']"
"Kelly Moran","['electra', 'experimental classical', 'mandible', 'new isolationism', 'prepared piano', 'spectra']",36,"['Walt McClements', 'Maya Shenfeld', 'Kali Malone']"
"Kurt Stewart","['lo-fi study']",42,"['TyLuv.', 'kudo', ""no one's perfect""]"
"Karik","['anime rock', 'jirai kei', 'vocaloid']",55,"['PinocchioP', 'Mikito P', 'DECO*27']"
"Realo","['rap francais nouvelle vague']",39,"['snorunt', 'amne', 'Irko']"
"JINI","['5th gen k-pop']",33,"['EL7Z UP', 'BBGIRLS', 'SHOWNU X HYUNGWON (MONSTA X)']"
"Mass","['downtempo', 'electronica', 'trip hop']",68,"['Portishead', 'Air', 'Martina Topley-Bird']"
"ITZY","['k-pop', 'k-pop girl group']",73,"['NMIXX', 'TOMORROW X TOGETHER', 'SEVENTEEN']"
"Vampire Weekend","['baroque pop', 'chamber pop', 'garage rock', 'indie rock', 'indietronica', 'modern rock']",67,"['The Shins', 'Arcade Fire', 'Phoenix']"
"LUM!X","['melbourne bounce international', 'slap house']",68,"['Prezioso', 'Gabry Ponte', 'VINAI']"
"Kina Grannis","['acoustic pop', 'viral pop']",61,"['Imaginary Future', 'Jasmine Thompson', 'Us The Duo']"
"Surf Mesa","['pop edm']",61,"['Regard', 'SHAED', 'Jubël']"
"LRN Slime","['lo-fi chill', 'sad lo-fi']",54,"['LUUV.', 'ProdBySunny', 'Navyug']"
"kobasolo","['anime rock']",47,"['Rei Yasuda', 'Lefty Hand Cream', 'Huwie Ishizaki']"
"Phương Ý","['vietnamese bolero']",32,"['Lưu Bích', 'Thanh Hà', 'Lam Anh']"
"CORBAL","['lo-fi chill', 'sad lo-fi']",67,"['Shiloh Dynasty', 'itssvd', 'Timmies']"
"Laurence Guy","['float house', 'jazz house']",48,"['Chaos In The CBD', 'Tell', 'Loure']"
"Nick Jonas","['dance pop', 'pop']",67,"['Hailee Steinfeld', 'Alessia Cara', 'ZAYN']"
"Bandmanrill","['new jersey underground rap']",49,"['Sha EK', 'Set Da Trend', 'JayBucks']"
"BUNT.","['stutter house']",69,"['Nate Traveller', 'RSCL', 'Repiet']"
"CamelPhat","['deep tech house', 'house', 'progressive house', 'uk dance']",67,"['Jem Cooke', 'Cristoph', 'Gorgon City']"
"Jessi","['modern country pop', 'singer-songwriter pop']",76,"['Jelly Roll', 'Bailey Zimmerman', 'Warren Zeiders']"
"Michael Kiwanuka","['british soul', 'neo soul', 'psychedelic soul', 'soul']",69,"['Black Pumas', 'Leon Bridges', 'Villagers']"
"UVERworld","['anime', 'j-pop', 'j-poprock', 'j-rock']",61,"['Aqua Timez', 'PornoGraffitti', 'BLUE ENCOUNT']"
"Tatchy","['trap beats']",21,"['Classe Beats', 'Lindsey Leblanc', 'Cris Luke']"
"Dibyo","['lo-fi chill', 'sad lo-fi']",55,"['itssvd', 'Timmies', 'CORBAL']"
"Echosmith","['electropop', 'indie poptimism', 'viral pop']",59,"['fun.', 'American Authors', 'WALK THE MOON']"
"Gen Hoshino","['j-acoustic', 'j-pop', 'japanese singer-songwriter']",63,"['sumika', 'SEKAI NO OWARI', 'BUMP OF CHICKEN']"
"Diddy - Dirty Money","['pop rap']",52,"['Fort Minor', 'Nico & Vinz', 'Iyaz']"
"Skylar Grey","['piano rock', 'viral pop']",70,"['X Ambassadors', 'Macklemore', 'Halsey']"
"Bey","['pop', 'r&b']",87,"['Rihanna', ""Destiny's Child"", 'Nicki Minaj']"
"Louis Albi","['french pop']",24,"['Anisha Jo', 'Ahcene', 'Enola Cox']"
"BE'O","['k-rap']",55,"['Coogie', 'ASH ISLAND', 'BIG Naughty']"
"Navyug","['sad lo-fi']",38,"['ProdBySunny', 'LRN Slime', 'ZRobb']"
"Charlotte Cardin","['canadian pop', 'indie quebecois']",62,"['Aliocha Schneider', 'Emma Peters', 'chien noir']"
"Jade LeMac","['alt z']",58,"['Sadie Jean', 'Dylan Conrique', 'Lexi Jayde']"
"KSUKE","['japanese edm']",35,"['MADKID', 'EMPiRE', 'Lenny code fiction']"
"Maluma","['latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino', 'urbano latino']",86,"['Manuel Turizo', 'KAROL G', 'Ozuna']"
"Colde","['korean r&b']",62,"['Dvwn', 'Wonstein', 'JUNNY']"
"Idealism","['lo-fi beats']",53,"[""j'san"", 'Aso', 'mommy']"
"Temple","['alternative metal', 'alternative rock', 'grunge', 'hard rock', 'rock', 'supergroup']",56,"['Stone Temple Pilots', 'Mad Season', 'Days Of The New']"
"Demi Lovato","['pop', 'post-teen pop']",78,"['Little Mix', 'Selena Gomez', 'Katy Perry']"
"Xavi","['sad sierreno']",78,"['Fuerza Regida', 'Calle 24', 'Peso Pluma']"
"KLIM","['Error']",0,"['Error']"
"Red Velvet","['Error']",0,"['Error']"
"Embertone","['Error']",0,"['Error']"
"Afternoon Bike Ride","['Error']",0,"['Error']"
"Young the Giant","['Error']",0,"['Error']"
"Laety","['Error']",0,"['Error']"
"COMFY","['Error']",0,"['Error']"
"GS","['Error']",0,"['Error']"
"NSH","['Error']",0,"['Error']"
"Comme1Flocon","['Error']",0,"['Error']"
"Banyan","['Error']",0,"['Error']"
"Sub Urban","['Error']",0,"['Error']"
"Dario D'Aversa","['Error']",0,"['Error']"
"SANEKRUSSKI","['Error']",0,"['Error']"
"Soulja Boy","['Error']",0,"['Error']"
"Kehlani","['Error']",0,"['Error']"
"Mike Candys","['Error']",0,"['Error']"
"Austin Haga","['Error']",0,"['Error']"
"Sakura","['Error']",0,"['Error']"
"Snubby J","['Error']",0,"['Error']"
"Rio Bossa Trio","['Error']",0,"['Error']"
"Metro Boomin","['Error']",0,"['Error']"
"Terra Fantasy","['Error']",0,"['Error']"
"Zed","['Error']",0,"['Error']"
"Treyon Dubs","['Error']",0,"['Error']"
"Sonny Wern","['Error']",0,"['Error']"
"Blended Colors","['Error']",0,"['Error']"
"Sasha Alex Sloan","['Error']",0,"['Error']"
"goldenchildren","['Error']",0,"['Error']"
"Ruth B.","['Error']",0,"['Error']"
"BOYNEXTDOOR","['Error']",0,"['Error']"
"Ryan de Mel","['Error']",0,"['Error']"
"Fathomist B't","['trap beats']",19,"['Lindsey Leblanc', 'Screwbar', 'Damian Thorpe']"
"kBeats","['lo-fi sleep']",37,"['Moai Beats', 'Vannorte', 'Steve Nguyen']"
"Gustavo Moura & Rafael","['sertanejo pop']",59,"['Rayane & Rafaela', 'Fiduma & Jeca', 'Danilo e Davi']"
"Akīn","['lo-fi study']",45,"['Tatami Construct', 'Neele Harder', 'swiftly']"
"Ben Tofft","['calming instrumental']",37,"['Sisters Of Marks', 'Broken Legacy', 'Woven Hearts']"
"Euloria","['sleep']",44,"['Dormiente', 'Eoforwine', 'Benny Dawn']"
"Chaël","['chill house']",45,"['Matvey Emerson', 'Rotciv & Revilo', 'Daniel Glaven']"
"NICO Touches the Walls","['j-poprock', 'j-rock']",52,"['BLUE ENCOUNT', 'DOES', 'tacica']"
"Wyclef Jean","['rap kreyol']",73,"['Pras', 'Fugees', 'Busta Rhymes']"
"Andrew Bayer","['progressive house', 'progressive trance', 'trance', 'uplifting trance']",44,"['Zoë Johnston', 'Oliver Smith', 'Ilan Bluestone']"
"P1Harmony","['k-pop', 'k-pop boy group']",66,"['BOYNEXTDOOR', 'ZEROBASEONE', 'ATEEZ']"
"ACRAZE","['pop dance', 'tech house']",65,"['Shouse', 'Sevek', 'Öwnboss']"
"Thirty Seconds To Mars","['modern rock', 'post-grunge']",70,"['Papa Roach', 'Linkin Park', 'Breaking Benjamin']"
"leaf beach","['chillhop', 'lo-fi beats']",35,"['Kuranes', 'Smoke Trees', 'Handbook']"
"Ali Gatie","['canadian hip hop']",67,"['benny blanco', 'Sam Fischer', 'JP Saxe']"
"Aurelia Goldspark","['cover acustico']",32,"['Eloise Freud', 'Jenny Thorn', 'Xochi Krausse']"
"eAeon","['k-indie', 'korean electropop']",45,"['NiiHWA', 'PARKJIWOO', 'SULLI']"
"Maggie Rogers","['indie pop']",72,"['Kacey Musgraves', 'Bleachers', 'Noah Kahan']"
"DPR IAN","['k-rap']",68,"['BIBI', 'So!YoON!', 'DPR LIVE']"
"neko","['alternative country', 'canadian indie', 'canadian singer-songwriter', 'chamber pop', 'ectofolk', 'folk', 'lilith', 'new americana', 'outlaw country', 'singer-songwriter']",48,"['The Watson Twins', 'Jenny Lewis', 'Laura Veirs']"
"Kent Jones","['miami hip hop', 'viral trap']",50,"['Zayion McCall', 'Zay Hilfigerrr', 'Fetty Wap']"
"Tooz","['gym hardstyle']",50,"['TBMN', 'Venko', 'Son Of Zeus']"
"Hot Chelle Rae","['dance rock', 'neon pop punk', 'post-teen pop']",56,"['MKTO', 'Owl City', 'Neon Trees']"
"Pixel Souls","['trap beats']",32,"['ZooLoo One', 'Charley Hewits', '7hour flower']"
"Highland Peak","['acoustic chill']",40,"['Gabriela Silva', 'Le Vitates', 'Q.Z.B']"
"The Score","['modern alternative rock', 'pov: indie']",69,"['Zayde Wølf', 'Oh The Larceny', 'Sam Tinnesz']"
"Swedish House Mafia","['edm', 'pop dance', 'progressive electro house']",77,"['MEDUZA', 'Tiësto', 'David Guetta']"
"Loco","['k-pop', 'k-rap', 'korean r&b']",68,"['YOON MIRAE', 'CHANYEOL', 'RIIZE']"
"Wolf Alice","['indie rock', 'modern alternative rock', 'modern rock']",60,"['Wet Leg', 'The Big Moon', 'Alvvays']"
"ZAY","['pop', 'uk pop']",78,"['Selena Gomez', 'Shawn Mendes', 'Sam Smith']"
"BLUE STEEL","['trap beats']",39,"['Ballpoint', 'Cushy', 'A P O L L O']"
"Samm Henshaw","['british soul', 'uk contemporary r&b']",53,"['Brasstracks', 'PJ Morton', 'Busty and the Bass']"
"Stéphane","['french pop']",48,"['Eloïz', 'Joseph Kamel', 'Jérémy Frerot']"
"Bren Joy","['chill r&b', 'indie r&b']",54,"['Duckwrth', 'Emotional Oranges', '88rising']"
"Jonny Nash","['experimental ambient', 'fourth world']",40,"['H.Takahashi', 'Suso Saiz', 'Laraaji']"
"MADAX","['sped up']",55,"['Hiko', 'DJ GreyttBlack', 'Speedy Jack']"
"Tycho","['chillwave', 'downtempo', 'electronica', 'indietronica', 'intelligent dance music']",58,"['Yppah', 'Emancipator', 'Evenings']"
"Axwell /\ Ingrosso","['edm', 'pop dance', 'progressive electro house']",66,"['Martin Garrix', 'Sandro Cavazza', 'Avicii']"
