listener,trackID,msPlayed
Elwin,T3789,235624
Elwin,T3790,361402
Elwin,T3791,225638
Elwin,T3792,598870
Elwin,T3793,733759
Elwin,T3794,286376
Elwin,T3795,406053
Elwin,T3796,634519
Elwin,T3797,285680
Elwin,T3798,668888
Elwin,T3799,214750
Elwin,T3800,207470
Elwin,T3801,199320
Elwin,T3802,295810
Elwin,T3803,639400
Elwin,T3804,470167
Elwin,T3805,2035460
Elwin,T3806,237760
Elwin,T3807,204560
Elwin,T3808,263094
Elwin,T3809,1888588
Elwin,T3810,335416
Elwin,T3811,296821
Elwin,T3812,367380
Elwin,T3813,322749
Elwin,T3814,252143
Elwin,T3815,899616
Elwin,T3816,2765910
Elwin,T3817,2006198
Elwin,T3818,4795793
Elwin,T3819,405182
Elwin,T3820,436702
Elwin,T3821,547451
Elwin,T3822,288000
Elwin,T3823,329920
Elwin,T3824,3444835
Elwin,T3825,910315
Elwin,T3826,410998
Elwin,T3827,202116
Elwin,T3828,201746
Elwin,T3829,283700
Elwin,T3830,294302
Elwin,T3831,299547
Elwin,T3832,3116689
Elwin,T3833,1379595
Elwin,T3834,889370
Elwin,T3835,1078840
Elwin,T3836,231714
Elwin,T3837,1225180
Elwin,T3838,620258
Elwin,T3839,279413
Elwin,T3840,261264
Elwin,T3841,282842
Elwin,T3842,203184
Elwin,T3843,847430
Elwin,T3844,379662
Fanny,T3844,567638
Olivier,T3843,3324142
Elwin,T3845,191273
Elwin,T3846,431005
Elwin,T3847,184520
Elwin,T3848,678497
Elwin,T3849,501575
Elwin,T3850,292355
Elwin,T3851,822222
Elwin,T3852,606113
Elwin,T3853,661179
Elwin,T3854,239129
Elwin,T3855,393699
Elwin,T3856,304706
Elwin,T3857,200860
Elwin,T3858,255680
Elwin,T3859,957805
Elwin,T3860,539683
Elwin,T3861,374587
Elwin,T3862,1728674
Elwin,T3863,3018963
Elwin,T3864,3595026
Elwin,T3865,1367442
Elwin,T3866,9785823
Elwin,T3867,2163566
Elwin,T1723,5028868
Elwin,T3868,5028868
Elwin,T3869,203598
Elwin,T3870,5882192
Elwin,T3871,294373
Elwin,T5111,294373
Elwin,T5853,294373
Elwin,T3872,199760
Elwin,T401,1490025
Elwin,T3873,1490025
Elwin,T3874,239826
Fanny,T401,239026
Fanny,T3873,239026
Elwin,T3875,191083
Elwin,T3876,355130
Elwin,T3877,285273
Elwin,T3878,349120
Elwin,T3879,495266
Elwin,T3880,937599
Elwin,T3881,2489950
Elwin,T3882,2701150
Elwin,T3883,215448
Elwin,T3884,2097641
Elwin,T3885,463560
Elwin,T3886,216692
Elwin,T1135,1780418
Elwin,T3887,1780418
Elwin,T3888,206704
Olivier,T3889,199527
Elwin,T3890,288600
Elwin,T3891,205736
Elwin,T3892,2324020
Elwin,T3893,934459
Elwin,T3894,200541
Elwin,T3895,2884276
Elwin,T3896,347242
Elwin,T3897,202583
Fanny,T3897,210033
Elwin,T3898,437835
Elwin,T3899,183803
Elwin,T3900,1673199
Elwin,T3901,2394943
Elwin,T3902,832815
Elwin,T402,214130
Elwin,T3903,214130
Elwin,T3904,5008884
Elwin,T3905,4409596
Elwin,T3906,4643572
Elwin,T3907,315077
Elwin,T3908,322349
Elwin,T3909,720441
Elwin,T3910,551143
Elwin,T3911,196706
Elwin,T3912,287947
Elwin,T3913,330785
Elwin,T3914,2809428
Elwin,T3915,184480
Fanny,T3915,1939762
Elwin,T3916,283057
Elwin,T3917,3649596
Elwin,T3918,221557
Elwin,T3919,197991
Elwin,T3920,281838
Elwin,T3921,4595637
Elwin,T3922,3253530
Elwin,T3923,4664058
Elwin,T3924,211602
Elwin,T3925,415492
Elwin,T3926,438146
Elwin,T3927,2369015
Elwin,T3928,487394
Elwin,T3929,2690688
Fanny,T3929,203996
Elwin,T3930,203173
Elwin,T3931,511921
Elwin,T3932,287006
Elwin,T3933,219299
Elwin,T3934,866506
Elwin,T3935,184520
Elwin,T3936,6886720
Elwin,T3937,875149
Elwin,T3938,360986
Elwin,T3939,905726
Elwin,T3940,3186820
Elwin,T3941,259279
Elwin,T3942,187468
Elwin,T3943,686581
Elwin,T3944,752415
Elwin,T3945,1118761
Elwin,T3946,1581260
Elwin,T3947,534855
Elwin,T3948,3265127
Elwin,T3949,445426
Elwin,T3950,201419
Elwin,T3955,201419
Elwin,T3951,205818
Elwin,T3952,827239
Elwin,T3953,465273
Elwin,T3954,483500
Olivier,T3950,1001443
Olivier,T3955,1001443
Elwin,T3956,3097993
Elwin,T3957,634689
Elwin,T6265,634689
Elwin,T3958,3282158
Fanny,T2058,432546
Fanny,T3959,432546
Fanny,T3958,979383
Fanny,T3960,4206092
Elwin,T3961,565376
Elwin,T6064,565376
Elwin,T3962,204821
Fanny,T3961,205663
Fanny,T6064,205663
Elwin,T3963,294773
Elwin,T3964,201773
Elwin,T3965,504426
Elwin,T3966,921231
Elwin,T3967,608142
Elwin,T3968,198657
Elwin,T3969,309270
Elwin,T3970,189742
Elwin,T3971,209182
Fanny,T3972,472532
Fanny,T3971,202546
Elwin,T3973,1697140
Elwin,T3974,261556
Elwin,T3975,5468947
Elwin,T3976,192726
Elwin,T3977,216599
Elwin,T3978,496902
Elwin,T3979,228360
Elwin,T3980,396225
Olivier,T3981,1037747
Olivier,T3982,224360
Elwin,T3983,213533
Elwin,T3984,750038
Elwin,T3985,1515175
Elwin,T3986,1929173
Elwin,T3987,458171
Elwin,T3988,1324802
Elwin,T3989,221573
Elwin,T3990,225413
Elwin,T3991,1746954
Elwin,T3992,3269444
Elwin,T3993,419203
Elwin,T3994,863840
Elwin,T3995,1527650
Elwin,T3996,4715330
Elwin,T3997,216283
Elwin,T6421,216283
Elwin,T3998,8578440
Elwin,T3999,482890
Elwin,T4000,702228
Elwin,T4001,638315
Elwin,T4002,277617
Elwin,T4003,394694
Elwin,T4004,722139
Elwin,T4005,11852561
Elwin,T4006,2806152
Elwin,T4007,302073
Elwin,T4008,1598445
Elwin,T4009,218351
Elwin,T4010,216566
Elwin,T4011,2240243
Elwin,T4012,4897478
Elwin,T4013,1082965
Elwin,T4014,310717
Elwin,T4015,369476
Elwin,T4016,261796
Elwin,T4017,4340230
Elwin,T4019,4340230
Elwin,T4018,5321052
Olivier,T4017,207230
Olivier,T4019,207230
Elwin,T4020,361130
Olivier,T4020,7098255
Elwin,T4021,224686
Elwin,T4022,602001
Elwin,T4023,676724
Elwin,T4024,687103
Elwin,T4025,282949
Elwin,T4026,591722
Elwin,T4027,243501
Elwin,T4028,192362
Elwin,T4029,639246
Elwin,T4030,227374
Elwin,T4031,223826
Elwin,T4032,1376595
Elwin,T4033,1902786
Elwin,T4034,287989
Elwin,T4035,555930
Elwin,T4036,2081180
Elwin,T4037,499021
Elwin,T4038,239774
Elwin,T4039,1203732
Fanny,T4036,277129
Elwin,T4040,342536
Elwin,T4041,180872
Elwin,T4042,229688
Elwin,T4043,195460
Elwin,T2128,350576
Elwin,T4044,350576
Elwin,T4045,1121325
Elwin,T4046,484619
Elwin,T4047,934778
Elwin,T4048,186393
Olivier,T4049,5626289
Olivier,T4050,8302658
Elwin,T4051,2391650
Elwin,T4052,534585
Elwin,T726,220929
Elwin,T4053,220929
Elwin,T4054,198017
Elwin,T4055,275286
Elwin,T4056,420778
Elwin,T4057,295929
Elwin,T4058,845720
Elwin,T4059,249666
Elwin,T4060,367103
Elwin,T4061,790982
Elwin,T4062,299853
Elwin,T4063,251682
Elwin,T4064,253920
Elwin,T4065,1453380
Elwin,T2701,1943630
Elwin,T4066,1943630
Elwin,T4067,189272
Elwin,T4068,186096
Elwin,T4069,587088
Elwin,T4070,4313220
Elwin,T4071,385566
Elwin,T4072,3401403
Elwin,T4073,588498
Elwin,T4074,5277070
Elwin,T4075,1452609
Elwin,T4076,822809
Elwin,T4077,2912270
Elwin,T4078,754621
Elwin,T4079,784443
Elwin,T4080,703267
Elwin,T4081,2886863
Elwin,T4082,687589
Elwin,T4083,408066
Elwin,T4084,825687
Elwin,T4085,716870
Elwin,T4086,3302054
Elwin,T4087,601260
Elwin,T4088,3721917
Elwin,T4089,848382
Elwin,T4090,352284
Olivier,T4087,691800
Elwin,T4091,461574
Elwin,T4092,1974114
Elwin,T4093,1968034
Elwin,T4094,226679
Elwin,T4095,284790
Elwin,T4096,612303
Elwin,T4097,489106
Elwin,T4098,207893
Elwin,T4099,283666
Elwin,T4100,1754832
Elwin,T4101,775137
Elwin,T4102,657530
Elwin,T4103,1138778
Elwin,T4104,221066
Elwin,T4105,199661
Elwin,T4106,380640
Elwin,T4107,467388
Elwin,T4108,3244726
Elwin,T4109,684516
Elwin,T4110,2680075
Elwin,T4111,263550
Elwin,T4112,256737
Elwin,T4113,281447
Elwin,T4114,645434
Elwin,T4115,252875
Elwin,T4116,2342665
Elwin,T4117,2128697
Elwin,T4118,370796
Elwin,T4119,4136045
Elwin,T4120,456051
Elwin,T4121,370586
Elwin,T4122,1483100
Elwin,T4123,316935
Elwin,T4124,255903
Elwin,T4125,251438
Elwin,T4126,184978
Elwin,T4127,604200
Elwin,T4128,301326
Elwin,T4129,976979
Elwin,T4130,1485953
Elwin,T4131,325424
Elwin,T4132,228900
Fanny,T4132,1135953
Elwin,T4133,674879
Elwin,T4134,1014219
Elwin,T4135,848210
Elwin,T4136,2615598
Elwin,T5278,2615598
Elwin,T4137,866731
Elwin,T4138,1651168
Elwin,T4139,227040
Elwin,T4140,369622
Elwin,T4141,1314911
Elwin,T4142,196173
Elwin,T4143,1308025
Elwin,T4144,2375150
Elwin,T4145,2248013
Elwin,T4146,536127
Elwin,T4147,268256
Elwin,T4148,3629958
Elwin,T4149,6179578
Elwin,T4150,3321311
Olivier,T4151,2721828
Olivier,T4148,3741588
Olivier,T4152,7963355
Elwin,T4153,221937
Elwin,T4154,1327174
Elwin,T4791,1327174
Elwin,T4155,458440
Elwin,T4156,1308376
Elwin,T4157,202226
Elwin,T4158,3540214
Elwin,T4159,2049770
Elwin,T4160,215401
Elwin,T4161,797746
Elwin,T4162,4191014
Elwin,T4163,197339
Elwin,T4164,276531
Elwin,T4165,204813
Elwin,T4166,1189662
Elwin,T4167,349094
Elwin,T4168,2046939
Elwin,T4169,191016
Elwin,T4170,850190
Elwin,T4171,265456
Elwin,T4172,734785
Elwin,T4173,517585
Elwin,T4174,232245
Elwin,T4175,2320460
Elwin,T4176,383290
Elwin,T4177,1185318
Elwin,T4178,673483
Elwin,T4179,359545
Elwin,T4180,1623606
Elwin,T4181,316277
Elwin,T4182,194100
Elwin,T4183,710876
Elwin,T4184,342063
Elwin,T4185,981155
Elwin,T4186,885698
Elwin,T4187,263826
Elwin,T4188,523252
Fanny,T4189,3275382
Fanny,T4190,291200
Olivier,T4186,214870
Elwin,T4191,2328077
Elwin,T4192,255389
Elwin,T4193,225348
Elwin,T4194,461170
Elwin,T4195,208650
Elwin,T4196,1510593
Elwin,T4197,1096426
Elwin,T4198,490426
Elwin,T4199,1761114
Elwin,T4200,189259
Elwin,T4201,509280
Elwin,T4202,689766
Elwin,T4203,2965201
Elwin,T4204,390618
Elwin,T4205,1169495
Elwin,T4206,979095
Elwin,T4207,189727
Elwin,T4208,921752
Elwin,T4209,2166377
Elwin,T4210,194970
Elwin,T4211,3182420
Elwin,T4212,252423
Elwin,T4213,209269
Elwin,T4214,345720
Elwin,T4215,874668
Elwin,T4216,190067
Elwin,T4217,180387
Elwin,T4220,180387
Fanny,T4218,530960
Fanny,T4217,1824263
Fanny,T4220,1824263
Olivier,T4219,383764
Olivier,T4216,1140402
Olivier,T4217,45143367
Olivier,T4220,45143367
Elwin,T4221,1283500
Elwin,T4222,275450
Elwin,T4223,1053773
Elwin,T4224,281117
Elwin,T4225,250006
Elwin,T4226,235016
Elwin,T4227,318539
Elwin,T4228,613440
Elwin,T4229,197673
Elwin,T4230,532854
Elwin,T4231,224613
Elwin,T4232,256431
Fanny,T4233,248000
Fanny,T4234,188183
Fanny,T4235,224556
Fanny,T4232,283578
Elwin,T4236,584483
Elwin,T4237,323401
Elwin,T6159,323401
Elwin,T4238,930055
Elwin,T4239,930055
Fanny,T4238,319350
Fanny,T4239,319350
Olivier,T4238,55431009
Olivier,T4239,55431009
Elwin,T4240,2996382
Elwin,T4241,10973404
Elwin,T4242,1807930
Elwin,T4243,314712
Elwin,T4244,291224
Elwin,T4245,3493177
Elwin,T4246,209406
Elwin,T4247,445670
Elwin,T4248,1307187
Elwin,T4249,204729
Elwin,T4250,3151492
Fanny,T4250,272421
Olivier,T4251,1953175
Elwin,T890,2173216
Elwin,T4252,2173216
Elwin,T4253,197996
Olivier,T4254,201257
Olivier,T4255,920721
Elwin,T4256,3332979
Elwin,T4257,322333
Elwin,T4258,196226
Elwin,T4259,615097
Elwin,T4260,325253
Elwin,T4261,6671717
Elwin,T4262,275896
Elwin,T4263,421228
Elwin,T4264,196400
Elwin,T4265,334812
Elwin,T4266,212393
Elwin,T4267,274937
Elwin,T4268,972747
Olivier,T4269,2694575
Olivier,T4270,5761771
Olivier,T4268,7448552
Elwin,T4271,2212790
Elwin,T4272,458574
Elwin,T4273,295297
Olivier,T4274,189881
Elwin,T4275,807443
Elwin,T4281,807443
Elwin,T4276,10657841
Elwin,T4277,2186976
Elwin,T4278,1531533
Elwin,T4279,2240380
Elwin,T4280,950682
Fanny,T4276,219503
Olivier,T4275,659130
Olivier,T4281,659130
Elwin,T4282,1105902
Elwin,T4283,404534
Elwin,T6172,404534
Elwin,T4284,224467
Elwin,T4285,251540
Elwin,T4286,949728
Elwin,T4287,959359
Elwin,T4288,1752779
Elwin,T4289,216694
Elwin,T4290,315736
Elwin,T4291,2141754
Elwin,T4292,1697072
Elwin,T4293,394403
Elwin,T4294,208146
Elwin,T2894,1517512
Elwin,T4295,1517512
Elwin,T4296,228653
Elwin,T4297,932571
Elwin,T4298,1037989
Elwin,T4299,196115
Elwin,T4300,897988
Elwin,T4301,645065
Elwin,T4302,9217590
Elwin,T4303,838497
Elwin,T4304,2631165
Elwin,T4305,4480168
Elwin,T4306,6949369
Elwin,T4307,6239013
Elwin,T4308,761280
Elwin,T4309,234056
Elwin,T4310,617220
Elwin,T4311,213709
Elwin,T4312,523206
Elwin,T4313,221541
Elwin,T4314,1081139
Elwin,T4315,499419
Elwin,T4316,6242327
Olivier,T4316,1378307
Elwin,T4317,219493
Elwin,T4318,1027368
Elwin,T1161,393353
Elwin,T4319,393353
Elwin,T4320,374567
Fanny,T4321,5995841
Fanny,T4322,223026
Fanny,T4323,277564
Fanny,T1161,4653724
Fanny,T4319,4653724
Fanny,T4324,470268
Fanny,T4325,14299210
Fanny,T4326,299060
Fanny,T4327,585012
Fanny,T4328,261120
Elwin,T4329,900279
Elwin,T4330,840886
Elwin,T4331,241080
Elwin,T4332,188736
Elwin,T4333,198573
Elwin,T4334,181910
Elwin,T4335,303263
Elwin,T4336,1545108
Elwin,T4337,2512161
Elwin,T4338,216760
Elwin,T4339,204690
Elwin,T1060,1311111
Elwin,T4340,1311111
Elwin,T4341,198694
Elwin,T4342,2333175
Elwin,T4343,242989
Elwin,T4344,476623
Elwin,T4345,3155420
Elwin,T4346,215366
Elwin,T4347,394668
Elwin,T4348,864167
Elwin,T4349,3074558
Elwin,T4350,231270
Elwin,T4351,284854
Elwin,T4352,403519
Elwin,T4353,368607
Elwin,T4354,181623
Elwin,T4355,189173
Elwin,T4356,869049
Elwin,T4357,296600
Elwin,T4358,275533
Elwin,T4359,445445
Elwin,T4360,284903
Elwin,T4361,276666
Fanny,T4358,1110610
Fanny,T4359,583746
Elwin,T4362,403718
Elwin,T4363,234652
Elwin,T4364,405148
Elwin,T4365,261602
Fanny,T4366,571405
Fanny,T4367,193668
Elwin,T4368,664876
Elwin,T4369,986845
Elwin,T4370,282797
Elwin,T4371,2680100
Elwin,T4372,3576480
Elwin,T4373,227070
Elwin,T4374,300489
Elwin,T4375,205474
Elwin,T4376,244093
Elwin,T4377,206223
Elwin,T4378,300532
Elwin,T4379,186733
Elwin,T4380,542996
Elwin,T4381,948600
Elwin,T4382,1860465
Elwin,T4383,1955363
Elwin,T4384,842570
Elwin,T4385,369169
Elwin,T4386,221880
Elwin,T4387,627992
Elwin,T4388,2764978
Elwin,T4389,250310
Elwin,T4390,258363
Elwin,T4391,433997
Elwin,T4392,430326
Elwin,T4393,348852
Elwin,T4394,338700
Elwin,T4395,3357095
Elwin,T4396,368177
Elwin,T4397,390796
Elwin,T4398,751487
Elwin,T4399,555079
Elwin,T4400,263120
Elwin,T4401,1204348
Elwin,T4402,222581
Elwin,T4403,6676789
Elwin,T4404,630805
Elwin,T4405,286606
Fanny,T4405,781587
Elwin,T4406,359086
Elwin,T1567,299937
Elwin,T4407,299937
Elwin,T5350,299937
Elwin,T4408,301469
Elwin,T4409,279102
Elwin,T4410,601443
Elwin,T4411,444002
Elwin,T478,321910
Elwin,T4412,321910
Elwin,T4413,306690
Elwin,T4414,277550
Fanny,T4414,186799
Elwin,T4415,2180714
Elwin,T4416,230596
Elwin,T4417,1197133
Elwin,T4418,200546
Elwin,T4419,204419
Elwin,T4420,703202
Elwin,T4421,501191
Elwin,T4422,306962
Elwin,T4423,190074
Elwin,T4424,708345
Elwin,T4425,2788595
Elwin,T4426,1906029
Fanny,T4426,557973
Elwin,T4427,493117
Elwin,T4428,248305
Elwin,T4429,728946
Elwin,T4430,987660
Elwin,T4431,276813
Elwin,T4432,354960
Elwin,T4433,225476
Elwin,T4434,569748
Elwin,T4435,548211
Elwin,T4436,420409
Elwin,T4437,565012
Elwin,T4438,264174
Elwin,T4439,198863
Elwin,T4440,2403500
Elwin,T4441,252964
Elwin,T4442,217136
Elwin,T4443,275175
Elwin,T4444,1064147
Elwin,T4445,337822
Elwin,T4446,246726
Elwin,T4447,2058717
Elwin,T4448,465094
Elwin,T4449,1197629
Elwin,T4450,553258
Elwin,T4451,259788
Elwin,T4452,668155
Elwin,T4453,186293
Elwin,T4454,494933
Elwin,T4455,2644080
Elwin,T4456,2251602
Elwin,T4457,955115
Elwin,T4458,244839
Elwin,T4459,4513360
Elwin,T4460,1333616
Elwin,T800,1204347
Elwin,T4461,1204347
Elwin,T4462,5847043
Elwin,T4463,622392
Elwin,T4464,754260
Elwin,T4465,185917
Elwin,T4466,265688
Elwin,T4467,847330
Elwin,T4468,948782
Elwin,T4469,274720
Elwin,T4470,2499760
Elwin,T4471,541824
Elwin,T4472,623732
Elwin,T4473,271645
Elwin,T4474,246763
Elwin,T4475,1144928
Elwin,T4476,204120
Elwin,T4477,911598
Elwin,T4478,239715
Fanny,T4479,235816
Elwin,T1227,442965
Elwin,T4480,442965
Elwin,T4481,1370457
Elwin,T4482,187617
Elwin,T4483,1718845
Elwin,T4484,372738
Elwin,T4485,2259908
Elwin,T4486,896010
Elwin,T4487,3716620
Elwin,T4488,1688666
Fanny,T4487,1698723
Fanny,T4489,185293
Fanny,T4488,703909
Elwin,T4490,795612
Elwin,T4491,795612
Olivier,T4490,3334556
Olivier,T4491,3334556
Elwin,T4492,362079
Elwin,T4493,310906
Elwin,T4494,585172
Fanny,T4495,3138568
Elwin,T4496,1250971
Elwin,T4497,337038
Elwin,T4498,547800
Elwin,T4499,186183
Elwin,T4500,497199
Elwin,T4501,543616
Olivier,T4500,3314596
Elwin,T4502,227339
Elwin,T4503,1921901
Elwin,T4504,4154264
Elwin,T4505,1647624
Elwin,T4506,208796
Elwin,T4507,229165
Elwin,T4508,339358
Elwin,T4509,479233
Elwin,T4510,310165
Elwin,T4511,747733
Fanny,T4511,1322981
Elwin,T4512,180126
Elwin,T4513,2915392
Elwin,T4514,194750
Elwin,T4515,320678
Fanny,T4515,1661300
Elwin,T4516,297342
Elwin,T3063,305554
Elwin,T4517,305554
Elwin,T4518,215813
Elwin,T4519,582860
Elwin,T4520,206396
Elwin,T4521,3576080
Elwin,T4522,282528
Fanny,T4523,478146
Elwin,T4524,209413
Elwin,T4525,228786
Elwin,T4526,334263
Elwin,T4527,231326
Elwin,T4528,937168
Elwin,T4529,543040
Elwin,T4530,285120
Fanny,T4531,961198
Fanny,T4532,394073
Elwin,T4533,221946
Elwin,T4534,399640
Elwin,T3282,1188430
Elwin,T3285,1188430
Elwin,T4535,1188430
Elwin,T4536,234996
Elwin,T4537,1147927
Elwin,T4538,363222
Elwin,T4539,311050
Elwin,T4540,199473
Elwin,T4541,763837
Elwin,T4542,335675
Elwin,T4543,208916
Elwin,T4544,1074964
Elwin,T4545,1741790
Elwin,T4546,603593
Fanny,T4547,231211
Olivier,T4545,760212
Olivier,T4548,188066
Olivier,T4549,240868
Elwin,T4550,196730
Elwin,T4551,195563
Elwin,T4552,245474
Elwin,T4553,2044199
Elwin,T4554,195095
Elwin,T4555,392796
Elwin,T4556,632095
Elwin,T4558,632095
Elwin,T2147,3534200
Elwin,T4557,3534200
Olivier,T4556,376685
Olivier,T4558,376685
Elwin,T4559,2438999
Elwin,T4560,463296
Elwin,T4561,238106
Elwin,T4562,203408
Elwin,T4563,321725
Elwin,T6023,321725
Elwin,T4564,180736
Fanny,T4564,615534
Elwin,T4565,1159822
Elwin,T4566,196434
Elwin,T4567,197040
Elwin,T4568,225463
Elwin,T4569,235033
Elwin,T4570,1481037
Elwin,T4571,500908
Elwin,T4572,208878
Elwin,T4573,230866
Elwin,T4574,185448
Elwin,T4575,261258
Elwin,T4576,206434
Elwin,T4577,851935
Elwin,T4578,275712
Elwin,T4579,241110
Elwin,T4580,188240
Elwin,T4581,995774
Elwin,T4582,1475653
Elwin,T4583,285746
Elwin,T4584,261726
Elwin,T4585,1014921
Elwin,T4586,189159
Elwin,T4587,186453
Elwin,T4588,405881
Olivier,T4588,1128874
Elwin,T4589,302502
Elwin,T4590,213933
Elwin,T4591,214602
Fanny,T4592,2105865
Fanny,T2875,1767718
Fanny,T4593,1767718
Fanny,T4590,470386
Fanny,T4594,215320
Fanny,T4591,264035
Elwin,T4595,180353
Elwin,T4596,418772
Elwin,T4597,195105
Elwin,T4598,4033439
Elwin,T4599,222880
Elwin,T4600,196826
Elwin,T4601,196826
Olivier,T4600,1803478
Olivier,T4601,1803478
Elwin,T4602,189886
Elwin,T4603,184586
Elwin,T4604,197491
Elwin,T4605,4252087
Elwin,T4606,208384
Elwin,T4607,233812
Elwin,T4608,294912
Elwin,T1822,211322
Elwin,T4609,211322
Elwin,T4610,560556
Elwin,T4611,441081
Elwin,T4612,2576119
Elwin,T4613,181640
Elwin,T4614,1230304
Elwin,T4615,284719
Elwin,T4616,1597417
Elwin,T4617,267630
Elwin,T4618,222359
Fanny,T4617,357866
Elwin,T4619,249109
Elwin,T4620,279560
Elwin,T4970,279560
Elwin,T4621,321206
Elwin,T4622,1290094
Elwin,T4623,207284
Elwin,T4624,5221006
Elwin,T4625,200066
Elwin,T4626,518439
Elwin,T4627,195686
Elwin,T4628,198003
Elwin,T4629,1156917
Elwin,T4630,4514444
Elwin,T748,468040
Elwin,T4631,468040
Elwin,T4632,216656
Elwin,T4633,365052
Elwin,T5572,365052
Elwin,T4634,224892
Elwin,T4635,3615136
Elwin,T4636,730728
Elwin,T4637,430357
Elwin,T1025,527958
Elwin,T3206,527958
Elwin,T4638,527958
Elwin,T4639,348856
Elwin,T4640,1065508
Elwin,T4641,180312
Elwin,T4642,391066
Elwin,T4643,358475
Elwin,T4644,4117762
Elwin,T1349,957160
Elwin,T4645,957160
Elwin,T4646,2664734
Elwin,T4647,393996
Elwin,T4648,2082211
Elwin,T4649,390924
Elwin,T4650,228210
Elwin,T4651,545952
Elwin,T4652,334155
Elwin,T4653,482000
Elwin,T4654,209333
Elwin,T4655,186632
Elwin,T4656,259676
Elwin,T4657,200161
Elwin,T4658,545940
Olivier,T4658,372145
Elwin,T4659,255304
Elwin,T390,289733
Elwin,T4660,289733
Elwin,T4661,654637
Elwin,T4662,1156488
Elwin,T4663,264333
Elwin,T4664,1216176
Elwin,T4665,638182
Elwin,T4666,255002
Elwin,T4667,588098
Elwin,T4668,255432
Elwin,T4669,659070
Elwin,T4670,938316
Elwin,T4671,225116
Elwin,T4672,308072
Elwin,T4673,214644
Elwin,T4674,237320
Elwin,T4675,1171374
Elwin,T4676,515870
Elwin,T4677,376477
Elwin,T4678,3655090
Elwin,T4679,264550
Elwin,T4680,192356
Fanny,T4681,323252
Elwin,T4682,1155319
Elwin,T4683,1374969
Elwin,T4684,523462
Elwin,T4687,523462
Fanny,T4685,223004
Elwin,T4686,505032
Fanny,T4684,193786
Fanny,T4687,193786
Elwin,T4688,664320
Elwin,T4689,1768813
Elwin,T4690,1617524
Elwin,T4691,296466
Elwin,T4692,273124
Elwin,T4693,988865
Elwin,T4694,771520
Elwin,T4695,250275
Fanny,T4696,201053
Elwin,T4697,686573
Elwin,T4698,1427221
Elwin,T4699,414017
Elwin,T4700,1810602
Elwin,T4701,1536070
Elwin,T4702,246190
Elwin,T4703,313156
Elwin,T4704,263519
Elwin,T4705,311648
Elwin,T4706,478250
Elwin,T4707,206319
Elwin,T4708,238833
Elwin,T4709,352247
Elwin,T4710,440311
Elwin,T4711,376813
Elwin,T4712,1183999
Elwin,T4713,792910
Elwin,T4714,212000
Elwin,T4715,245030
Elwin,T4716,1072288
Elwin,T4717,207596
Elwin,T4718,2207870
Elwin,T4719,650385
Elwin,T4720,335991
Elwin,T4721,198057
Elwin,T4722,522302
Elwin,T4723,407149
Elwin,T4724,2371131
Elwin,T4725,706232
Elwin,T4726,224477
Elwin,T4727,371056
Elwin,T4728,482830
Elwin,T4729,1516448
Elwin,T4730,937992
Elwin,T4731,350686
Elwin,T1360,292717
Elwin,T1476,292717
Elwin,T4732,292717
Elwin,T4733,189826
Elwin,T4734,180160
Elwin,T4735,972585
Elwin,T4736,607355
Elwin,T4737,434440
Elwin,T4738,935682
Elwin,T4739,216131
Elwin,T4740,334751
Elwin,T4741,219043
Olivier,T4742,418417
Olivier,T4741,6656544
Olivier,T4743,719864
Elwin,T4744,621039
Elwin,T4745,837058
Elwin,T4746,282183
Elwin,T4747,218533
Elwin,T4748,519472
Elwin,T4749,2892085
Elwin,T4750,355836
Elwin,T4751,247067
Olivier,T4752,622627
Olivier,T5123,622627
Elwin,T4753,271056
Elwin,T4754,2991000
Elwin,T4755,180933
Fanny,T4756,223746
Elwin,T4757,188053
Elwin,T4758,180465
Elwin,T4759,212909
Elwin,T4760,193911
Elwin,T4761,255733
Elwin,T4762,1064658
Elwin,T4763,412884
Elwin,T4764,2747246
Elwin,T4765,996036
Elwin,T4766,454439
Elwin,T4767,465631
Elwin,T4768,243676
Elwin,T4769,212226
Elwin,T4770,2257332
Elwin,T4771,766266
Fanny,T4772,1906649
Fanny,T3360,191973
Fanny,T4773,191973
Elwin,T4774,236201
Elwin,T4775,203626
Elwin,T4776,207410
Elwin,T4777,181939
Elwin,T4778,581200
Elwin,T3325,260580
Elwin,T4779,260580
Elwin,T4780,202803
Elwin,T4781,733402
Fanny,T4781,617093
Elwin,T4782,360374
Elwin,T4783,329725
Fanny,T4783,213403
Elwin,T4784,3145502
Elwin,T4785,2106791
Elwin,T4786,430212
Elwin,T4787,231173
Elwin,T4788,231173
Olivier,T4787,1155866
Olivier,T4788,1155866
Elwin,T4789,491386
Elwin,T4790,1957429
Fanny,T4154,377382
Fanny,T4791,377382
Elwin,T4792,1120219
Elwin,T4793,519717
Elwin,T4794,2105862
Elwin,T4795,281010
Elwin,T4796,903283
Elwin,T4797,219792
Elwin,T4798,3505136
Elwin,T4799,416503
Elwin,T4800,294020
Elwin,T4801,300268
Elwin,T4802,4565201
Elwin,T4803,924096
Elwin,T4804,327609
Elwin,T4805,829041
Fanny,T4803,559901
Elwin,T4806,502923
Elwin,T4807,230108
Elwin,T4808,694614
Elwin,T4809,464272
Elwin,T4810,256674
Fanny,T4811,810149
Fanny,T4812,1484962
